"Fact_ID","Location_ID","Indicator_ID","Source_ID","Year_ID","Obs_Value","ISOCode","CountryAndAreaName","RegionName","DevlopmentStage","Indicator_Type","Data_Year","Source_Type","Source_Desc"
"161","43","21","2","7","129.0","CRI","Costa Rica","LAC","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"162","43","21","2","8","126.0","CRI","Costa Rica","LAC","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"163","43","21","2","9","123.0","CRI","Costa Rica","LAC","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"164","43","21","2","10","121.0","CRI","Costa Rica","LAC","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"165","45","21","2","7","46.0","HRV","Croatia","ECA","More Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"166","45","21","2","8","45.0","HRV","Croatia","ECA","More Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"167","45","21","2","9","45.0","HRV","Croatia","ECA","More Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"168","45","21","2","10","44.0","HRV","Croatia","ECA","More Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"169","46","21","2","7","246.0","CUB","Cuba","LAC","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"170","46","21","2","8","245.0","CUB","Cuba","LAC","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"171","46","21","2","9","245.0","CUB","Cuba","LAC","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"172","46","21","2","10","246.0","CUB","Cuba","LAC","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"173","47","21","2","7","13.0","CYP","Cyprus","ECA","More Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"174","47","21","2","8","13.0","CYP","Cyprus","ECA","More Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"175","47","21","2","9","13.0","CYP","Cyprus","ECA","More Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"176","47","21","2","10","12.0","CYP","Cyprus","ECA","More Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"177","48","21","2","7","98.0","CZE","Czechia","ECA","More Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"178","48","21","2","8","98.0","CZE","Czechia","ECA","More Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"179","48","21","2","9","97.0","CZE","Czechia","ECA","More Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"180","48","21","2","10","96.0","CZE","Czechia","ECA","More Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"181","44","21","2","7","16574.0","CIV","Côte d'Ivoire","SSA","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"182","44","21","2","8","16732.0","CIV","Côte d'Ivoire","SSA","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"183","44","21","2","9","16802.0","CIV","Côte d'Ivoire","SSA","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"184","44","21","2","10","16849.0","CIV","Côte d'Ivoire","SSA","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"185","49","21","2","7","1545.0","PRK","Democratic People's Republic of Korea","EAP","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"186","49","21","2","8","1462.0","PRK","Democratic People's Republic of Korea","EAP","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"187","49","21","2","9","1397.0","PRK","Democratic People's Republic of Korea","EAP","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"188","49","21","2","10","1330.0","PRK","Democratic People's Republic of Korea","EAP","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"189","50","21","2","7","53497.0","COD","Democratic Republic of the Congo","SSA","Least Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"190","50","21","2","8","54223.0","COD","Democratic Republic of the Congo","SSA","Least Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"191","50","21","2","9","54721.0","COD","Democratic Republic of the Congo","SSA","Least Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"192","50","21","2","10","55184.0","COD","Democratic Republic of the Congo","SSA","Least Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"193","51","21","2","7","44.0","DNK","Denmark","ECA","More Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"194","51","21","2","8","42.0","DNK","Denmark","ECA","More Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"195","51","21","2","9","39.0","DNK","Denmark","ECA","More Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"196","51","21","2","10","38.0","DNK","Denmark","ECA","More Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"197","52","21","2","7","254.0","DJI","Djibouti","SSA","Least Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"198","52","21","2","8","248.0","DJI","Djibouti","SSA","Least Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"199","52","21","2","9","243.0","DJI","Djibouti","SSA","Least Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"200","52","21","2","10","240.0","DJI","Djibouti","SSA","Least Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"201","53","21","2","7","3.0","DMA","Dominica","LAC","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"202","53","21","2","8","3.0","DMA","Dominica","LAC","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"203","53","21","2","9","3.0","DMA","Dominica","LAC","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"204","53","21","2","10","3.0","DMA","Dominica","LAC","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"205","54","21","2","7","606.0","DOM","Dominican Republic","LAC","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"206","54","21","2","8","590.0","DOM","Dominican Republic","LAC","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"207","54","21","2","9","574.0","DOM","Dominican Republic","LAC","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"208","54","21","2","10","558.0","DOM","Dominican Republic","LAC","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"209","55","21","2","7","1116.0","ECU","Ecuador","LAC","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"210","55","21","2","8","1090.0","ECU","Ecuador","LAC","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"211","55","21","2","9","1066.0","ECU","Ecuador","LAC","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"212","55","21","2","10","1038.0","ECU","Ecuador","LAC","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"213","56","21","2","7","8735.0","EGY","Egypt","MENA","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"214","56","21","2","8","8795.0","EGY","Egypt","MENA","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"215","56","21","2","9","8949.0","EGY","Egypt","MENA","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"216","56","21","2","10","9155.0","EGY","Egypt","MENA","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"217","57","21","2","7","383.0","SLV","El Salvador","LAC","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"218","57","21","2","8","381.0","SLV","El Salvador","LAC","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"219","57","21","2","9","377.0","SLV","El Salvador","LAC","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"220","57","21","2","10","372.0","SLV","El Salvador","LAC","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"221","58","21","2","7","509.0","GNQ","Equatorial Guinea","SSA","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"222","58","21","2","8","509.0","GNQ","Equatorial Guinea","SSA","Less Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"223","58","21","2","9","510.0","GNQ","Equatorial Guinea","SSA","Less Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"224","58","21","2","10","510.0","GNQ","Equatorial Guinea","SSA","Less Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"225","59","21","2","7","779.0","ERI","Eritrea","SSA","Least Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"226","59","21","2","8","766.0","ERI","Eritrea","SSA","Least Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"227","59","21","2","9","748.0","ERI","Eritrea","SSA","Least Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"228","59","21","2","10","724.0","ERI","Eritrea","SSA","Least Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"229","60","21","2","7","18.0","EST","Estonia","ECA","More Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"230","60","21","2","8","18.0","EST","Estonia","ECA","More Developed","Child deaths (aged 5-14 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"231","60","21","2","9","17.0","EST","Estonia","ECA","More Developed","Child deaths (aged 5-14 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"232","60","21","2","10","16.0","EST","Estonia","ECA","More Developed","Child deaths (aged 5-14 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"233","61","21","2","7","424.0","SWZ","Eswatini","SSA","Less Developed","Child deaths (aged 5-14 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
